featureName,parm37,parm37_lgg,parm37_gbm,parm37_conjugate,parm46,parm46_lgg,parm46_gbm,parm46_conjugate,parm55,parm55_lgg,parm55_gbm,parm55_conjugate,parm64,parm64_lgg,parm64_gbm,parm64_conjugate,parm73,parm73_lgg,parm73_gbm,parm73_conjugate
original_glcm_DifferenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_glszm_SmallAreaHighGrayLevelEmphasis,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
squareroot_gldm_DependenceNonUniformity,0,0,0,0,1,0,1,0,1,1,1,1,2,2,2,2,0,0,0,0
wavelet.LHL_gldm_DependenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_glrlm_RunEntropy,10,8,8,7,18,17,18,17,8,7,7,6,7,6,5,4,5,3,4,2
wavelet.HHH_glcm_MaximumProbability,9,6,8,6,3,2,3,2,3,3,3,3,1,1,1,1,0,0,0,0
log.sigma.3.mm.3D_glrlm_LongRunLowGrayLevelEmphasis,2,2,2,2,2,2,2,2,4,3,3,2,1,1,1,1,1,1,0,0
logarithm_firstorder_Median,10,9,10,9,10,9,9,8,3,3,3,3,4,4,4,4,1,1,1,1
logarithm_firstorder_10Percentile,86,81,82,78,110,108,107,105,94,92,89,87,77,70,73,67,28,23,25,20
squareroot_glrlm_GrayLevelNonUniformityNormalized,1,1,0,0,3,3,2,2,6,5,6,5,2,2,2,2,6,6,5,5
wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LLL_glcm_Imc1,4,3,4,3,5,5,5,5,1,1,1,1,1,1,1,1,0,0,0,0
wavelet.HLL_firstorder_Median,0,0,0,0,0,0,0,0,2,2,2,2,3,3,2,2,3,3,1,1
wavelet.HHH_glcm_DifferenceVariance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glrlm_RunLengthNonUniformityNormalized,2,2,2,2,2,2,2,2,5,5,5,5,3,2,2,1,0,0,0,0
log.sigma.3.mm.3D_glcm_Idn,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
wavelet.LHH_firstorder_InterquartileRange,12,10,12,10,21,19,20,18,20,20,18,18,13,11,10,8,7,5,5,3
original_firstorder_MeanAbsoluteDeviation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glcm_ClusterShade,62,50,53,44,57,51,52,47,65,61,55,51,77,70,62,57,63,46,50,36
log.sigma.5.mm.3D_firstorder_Kurtosis,32,21,29,21,25,25,23,23,14,11,12,9,18,16,16,14,5,3,5,3
log.sigma.3.mm.3D_glcm_DifferenceAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glcm_Correlation,34,29,31,27,34,34,24,24,28,24,22,20,14,12,14,12,14,13,9,8
log.sigma.5.mm.3D_firstorder_MeanAbsoluteDeviation,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_firstorder_Mean,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_glcm_SumSquares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_gldm_GrayLevelVariance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glrlm_LongRunLowGrayLevelEmphasis,15,13,13,12,10,8,8,6,14,11,13,10,3,3,3,3,0,0,0,0
gradient_glrlm_ShortRunHighGrayLevelEmphasis,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_gldm_LargeDependenceEmphasis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_glrlm_GrayLevelNonUniformityNormalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
wavelet.LHL_glcm_Idm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_glcm_Imc2,2,2,2,2,4,4,4,4,4,3,4,3,0,0,0,0,2,1,2,1
wavelet.LHH_firstorder_Maximum,2,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
wavelet.HLL_gldm_GrayLevelVariance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_glcm_Imc1,7,7,6,6,4,4,4,4,4,4,4,4,1,1,0,0,1,1,1,1
wavelet.HLL_firstorder_Uniformity,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_Autocorrelation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.m1_glrlm_RunEntropy,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glszm_GrayLevelNonUniformity,10,9,9,9,8,6,7,5,4,3,3,2,4,4,4,4,3,3,2,2
wavelet.HHH_glcm_SumEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glrlm_GrayLevelNonUniformity,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.HLL_glcm_DifferenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_firstorder_Range,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glrlm_GrayLevelVariance,2,1,2,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0
wavelet.LHL_glrlm_RunEntropy,4,4,4,4,7,7,7,7,5,5,4,4,3,3,2,2,3,3,2,2
lbp.3D.k_glcm_Imc1,7,6,7,6,4,4,3,3,3,2,3,2,2,2,2,2,0,0,0,0
wavelet.LHL_glcm_ClusterProminence,5,3,5,3,4,4,4,4,2,2,2,2,1,1,1,1,0,0,0,0
squareroot_glcm_Idm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_firstorder_Median,83,74,77,68,112,104,110,102,108,96,99,88,108,97,92,82,103,84,78,64
wavelet.LLL_firstorder_10Percentile,12,9,10,7,19,18,19,18,10,10,7,7,8,6,8,6,4,3,1,0
wavelet.LLH_firstorder_Energy,13,12,13,12,14,14,14,14,8,7,7,6,5,5,4,4,1,1,1,1
wavelet.HLL_glszm_GrayLevelNonUniformityNormalized,13,13,12,12,18,18,16,16,35,35,34,34,65,59,62,56,56,54,42,40
wavelet.LHH_ngtdm_Coarseness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glszm_LargeAreaEmphasis,4,4,4,4,10,10,10,10,9,9,9,9,15,14,13,12,28,25,21,18
wavelet.HLL_firstorder_RootMeanSquared,0,0,0,0,1,1,1,1,1,1,1,1,3,2,3,2,1,1,1,1
wavelet.HLL_firstorder_Minimum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_glrlm_GrayLevelNonUniformityNormalized,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
logarithm_gldm_DependenceNonUniformityNormalized,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_firstorder_RootMeanSquared,1,1,1,1,0,0,0,0,2,0,2,0,3,2,2,1,4,2,3,1
lbp.2D_firstorder_MeanAbsoluteDeviation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_ngtdm_Contrast,15,13,14,12,12,12,12,12,11,11,11,11,10,10,10,10,4,4,4,4
wavelet.HLL_glszm_ZonePercentage,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,1,0,0,0
exponential_glcm_DifferenceAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.m1_firstorder_MeanAbsoluteDeviation,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
wavelet.HLL_glrlm_ShortRunHighGrayLevelEmphasis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_glszm_SmallAreaHighGrayLevelEmphasis,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.HLH_glrlm_GrayLevelVariance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_firstorder_Entropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glcm_SumSquares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glcm_SumSquares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squareroot_firstorder_Energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glrlm_GrayLevelVariance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_glcm_Imc2,4,2,4,2,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glcm_InverseVariance,36,30,35,29,33,29,32,29,32,28,30,26,31,24,25,20,25,21,17,14
wavelet.HHH_glrlm_ShortRunHighGrayLevelEmphasis,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_gldm_LargeDependenceHighGrayLevelEmphasis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_firstorder_Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_firstorder_RobustMeanAbsoluteDeviation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_glszm_GrayLevelNonUniformityNormalized,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
exponential_firstorder_90Percentile,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_firstorder_Skewness,56,52,53,50,68,65,66,64,120,114,112,106,125,111,103,91,158,132,131,107
wavelet.HLL_glcm_SumSquares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_firstorder_Median,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_ngtdm_Complexity,0,0,0,0,2,2,2,2,3,3,3,3,4,4,3,3,0,0,0,0
wavelet.LHH_glcm_SumEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
