featureName,parm37,parm37_lgg,parm37_gbm,parm37_conjugate,parm46,parm46_lgg,parm46_gbm,parm46_conjugate,parm55,parm55_lgg,parm55_gbm,parm55_conjugate,parm64,parm64_lgg,parm64_gbm,parm64_conjugate,parm73,parm73_lgg,parm73_gbm,parm73_conjugate
log.sigma.5.mm.3D_glrlm_RunLengthNonUniformityNormalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squareroot_glcm_ClusterShade,7,6,6,5,9,7,9,7,5,4,5,4,1,0,1,0,0,0,0,0
wavelet.HHL_ngtdm_Coarseness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_glrlm_HighGrayLevelRunEmphasis,43,35,35,29,64,55,54,48,107,85,79,66,162,121,118,88,249,167,130,86
lbp.3D.k_firstorder_RobustMeanAbsoluteDeviation,11,9,10,9,6,4,4,3,12,9,6,5,12,7,7,5,10,5,3,2
wavelet.LHH_glcm_ClusterTendency,2,2,2,2,7,6,5,4,8,6,5,3,10,5,6,3,6,4,6,4
wavelet.LHH_glrlm_ShortRunEmphasis,3,2,2,1,2,2,0,0,3,3,0,0,2,1,0,0,0,0,0,0
wavelet.LHH_glcm_MCC,20,16,17,15,17,9,14,7,21,14,11,6,24,14,11,5,13,6,3,2
lbp.3D.m2_firstorder_Skewness,94,76,78,65,125,107,99,89,165,139,117,104,225,170,153,116,302,205,165,112
square_firstorder_Uniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_glcm_DifferenceEntropy,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glcm_JointAverage,3,2,3,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LHL_glszm_GrayLevelNonUniformity,78,61,64,52,104,83,88,74,101,77,79,62,126,82,86,56,117,69,65,38
wavelet.HHL_glrlm_GrayLevelVariance,3,2,3,2,2,2,1,1,7,4,3,2,7,5,2,1,4,3,3,2
wavelet.HHL_glszm_ZonePercentage,3,2,1,1,4,4,2,2,4,3,2,2,4,3,4,3,4,4,3,3
original_glcm_Imc2,8,5,6,4,12,11,10,10,4,3,3,2,7,5,7,5,2,1,2,1
logarithm_glcm_JointEnergy,10,10,9,9,2,2,2,2,5,3,3,2,1,1,1,1,1,1,0,0
square_glrlm_HighGrayLevelRunEmphasis,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,2,2,1
lbp.2D_glrlm_GrayLevelNonUniformity,56,47,53,45,86,76,76,67,91,79,61,54,87,72,48,38,98,58,55,35
logarithm_glrlm_RunVariance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
wavelet.LHH_glrlm_RunLengthNonUniformityNormalized,4,3,3,3,5,3,3,1,5,4,2,2,3,2,0,0,2,0,2,0
gradient_glcm_Idmn,10,8,7,6,23,18,21,17,25,23,16,14,23,13,13,6,18,12,12,7
squareroot_firstorder_Variance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
lbp.3D.m2_gldm_DependenceNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_firstorder_Maximum,4,4,4,4,3,1,2,1,4,3,4,3,6,5,5,4,4,0,0,0
exponential_glrlm_LongRunHighGrayLevelEmphasis,11,9,9,8,8,6,7,5,10,9,8,7,12,8,8,4,13,8,5,2
lbp.3D.m1_gldm_DependenceNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_glcm_Idmn,159,139,141,124,271,230,241,210,372,315,289,247,528,405,369,282,644,438,378,264
log.sigma.5.mm.3D_glcm_ClusterProminence,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0
squareroot_glszm_LargeAreaEmphasis,14,12,14,12,19,15,15,12,9,8,7,7,4,4,3,3,1,1,1,1
wavelet.LHL_firstorder_Mean,16,14,14,13,25,20,18,15,40,32,27,22,64,47,38,27,65,36,40,23
exponential_firstorder_RobustMeanAbsoluteDeviation,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,0,1,0
original_glcm_InverseVariance,119,74,90,61,239,167,206,150,343,260,270,208,483,356,342,251,603,398,346,232
wavelet.HHH_glrlm_ShortRunEmphasis,5,4,5,4,7,7,5,5,2,1,2,1,2,0,1,0,0,0,0,0
wavelet.LLH_gldm_SmallDependenceEmphasis,9,7,8,7,15,12,13,10,19,11,8,5,23,16,12,8,18,9,8,4
wavelet.LHL_glcm_JointEnergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_glcm_SumSquares,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glrlm_LongRunHighGrayLevelEmphasis,0,0,0,0,2,2,1,1,1,0,0,0,2,1,2,1,0,0,0,0
lbp.3D.k_gldm_LargeDependenceEmphasis,6,5,5,4,7,6,4,4,7,1,2,0,8,5,4,2,10,6,3,2
wavelet.HLH_ngtdm_Busyness,289,249,240,212,431,370,367,320,546,453,420,363,601,456,420,312,672,465,399,286
gradient_glcm_Autocorrelation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_Imc1,12,10,9,7,13,10,9,7,13,12,10,10,19,7,7,1,14,9,4,1
lbp.3D.k_glrlm_ShortRunHighGrayLevelEmphasis,91,80,80,71,150,123,124,103,246,207,189,157,343,251,247,182,471,321,273,190
log.sigma.3.mm.3D_gldm_SmallDependenceHighGrayLevelEmphasis,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
gradient_firstorder_TotalEnergy,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
wavelet.HLL_glszm_GrayLevelNonUniformity,156,122,132,108,197,155,177,143,210,164,161,128,244,172,165,114,235,145,120,73
log.sigma.3.mm.3D_glcm_Contrast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_firstorder_Minimum,7,7,7,7,15,13,12,10,17,15,12,11,22,16,16,12,33,19,19,11
wavelet.LLH_glcm_JointEnergy,13,10,12,9,19,15,15,13,16,12,10,8,16,9,10,5,14,5,6,2
wavelet.HLH_glcm_Contrast,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_firstorder_TotalEnergy,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glcm_MCC,16,12,14,11,21,13,17,10,22,17,13,10,28,15,19,11,22,7,10,4
wavelet.HLH_ngtdm_Complexity,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
original_glcm_JointEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_glrlm_RunLengthNonUniformityNormalized,146,125,121,106,227,183,190,155,363,297,277,230,537,416,370,282,622,417,370,252
wavelet.LHL_glszm_LowGrayLevelZoneEmphasis,13,12,11,10,15,9,13,9,11,9,8,6,6,4,5,3,7,3,2,0
wavelet.LLL_gldm_SmallDependenceHighGrayLevelEmphasis,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
wavelet.LLL_firstorder_Energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glszm_GrayLevelVariance,1,1,1,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
square_glrlm_RunVariance,1,1,1,1,0,0,0,0,2,2,1,1,2,1,1,1,8,2,3,1
wavelet.HHH_firstorder_Uniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_glrlm_RunVariance,69,50,55,46,70,56,56,45,66,47,46,33,77,56,48,32,86,54,42,26
logarithm_glcm_ClusterShade,6,4,6,4,9,6,8,6,5,3,5,3,0,0,0,0,0,0,0,0
lbp.3D.k_glcm_InverseVariance,6,4,6,4,13,11,11,9,25,20,15,12,18,10,6,4,34,28,15,12
wavelet.HHH_glszm_LowGrayLevelZoneEmphasis,8,5,6,4,3,2,2,2,6,3,4,1,8,5,4,3,4,2,1,0
wavelet.HHH_glrlm_RunPercentage,8,7,6,5,6,3,3,2,1,1,0,0,4,4,0,0,5,1,2,0
squareroot_gldm_DependenceVariance,282,218,247,200,469,382,404,337,652,515,503,409,757,554,541,394,850,558,503,342
log.sigma.5.mm.3D_glcm_Id,3,1,3,1,1,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0
wavelet.LHL_ngtdm_Complexity,2,2,1,1,7,4,5,3,5,5,2,2,4,4,2,2,5,2,3,1
gradient_firstorder_Median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_firstorder_Energy,3,3,3,3,4,2,4,2,4,3,3,2,5,2,3,1,5,3,3,3
logarithm_firstorder_RobustMeanAbsoluteDeviation,25,18,17,13,23,19,21,17,16,11,11,8,11,5,9,3,6,5,4,3
wavelet.HLL_gldm_DependenceEntropy,2,2,2,2,4,3,3,3,6,4,4,2,4,2,2,2,2,1,0,0
original_firstorder_InterquartileRange,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,1,1,0,0
exponential_ngtdm_Contrast,1,1,1,1,3,2,3,2,3,1,2,0,7,4,3,2,6,4,2,1
lbp.3D.k_glcm_DifferenceEntropy,20,16,17,15,23,20,15,14,56,49,39,34,43,31,29,22,90,61,43,28
exponential_glrlm_GrayLevelNonUniformity,198,170,181,160,286,241,251,217,342,271,266,215,408,296,281,199,463,312,273,188
wavelet.HLH_firstorder_90Percentile,7,5,4,4,7,4,6,4,8,5,4,3,5,4,1,1,1,1,1,1
wavelet.HLL_glszm_HighGrayLevelZoneEmphasis,0,0,0,0,1,0,1,0,2,1,1,1,2,2,1,1,1,0,1,0
wavelet.HHL_glrlm_LongRunLowGrayLevelEmphasis,26,25,24,23,36,30,30,27,45,36,38,31,38,28,22,17,37,24,16,11
wavelet.HHH_glrlm_RunLengthNonUniformityNormalized,6,4,6,4,4,3,4,3,7,4,6,3,2,0,1,0,0,0,0,0
lbp.3D.m1_glrlm_GrayLevelNonUniformity,53,45,46,40,81,75,73,68,103,87,72,63,91,67,55,41,81,54,45,29
wavelet.LHL_glrlm_RunLengthNonUniformityNormalized,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
wavelet.LLH_firstorder_RobustMeanAbsoluteDeviation,15,12,12,11,7,4,7,4,10,4,7,4,6,5,1,1,2,1,1,0
square_glcm_DifferenceAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
lbp.2D_firstorder_90Percentile,15,10,11,7,14,11,14,11,20,14,12,11,17,13,13,10,16,8,10,3
squareroot_ngtdm_Coarseness,6,6,6,6,5,3,4,2,3,3,2,2,2,1,2,1,2,0,1,0
wavelet.LHL_glcm_ClusterTendency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_firstorder_Maximum,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_glszm_ZoneEntropy,354,292,294,255,563,469,485,414,723,589,567,475,830,609,595,426,876,582,514,350
squareroot_glrlm_RunPercentage,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_firstorder_Median,85,79,73,70,120,106,104,97,143,120,106,90,156,108,102,69,206,140,114,79
log.sigma.3.mm.3D_ngtdm_Coarseness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_firstorder_10Percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_glszm_GrayLevelNonUniformity,175,135,136,111,249,212,214,186,299,236,227,185,381,276,262,187,441,294,262,178
gradient_glcm_SumEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.m1_glrlm_RunVariance,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
log.sigma.5.mm.3D_gldm_LargeDependenceEmphasis,5,4,5,4,1,0,1,0,3,2,2,1,1,1,0,0,1,1,1,1
wavelet.HHL_glszm_SmallAreaHighGrayLevelEmphasis,3,2,2,2,6,4,4,3,8,5,5,3,10,7,6,5,5,2,1,0
wavelet.LLL_glszm_SizeZoneNonUniformityNormalized,181,156,159,141,336,271,298,244,401,317,313,251,497,357,345,247,587,370,342,222
gradient_gldm_DependenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_firstorder_RootMeanSquared,2,2,2,2,1,1,1,1,3,3,2,2,2,1,0,0,1,1,0,0
wavelet.HHL_glcm_DifferenceAverage,5,5,5,5,6,5,6,5,4,1,3,1,3,3,2,2,6,4,3,1
logarithm_glcm_JointEntropy,3,3,2,2,2,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0
wavelet.LLL_glszm_LargeAreaHighGrayLevelEmphasis,6,6,6,6,8,6,5,4,4,3,4,3,1,0,1,0,1,1,1,1
wavelet.LLH_firstorder_Maximum,36,31,33,28,54,41,47,37,95,72,65,45,125,91,71,52,197,116,96,56
log.sigma.3.mm.3D_firstorder_Median,37,34,32,31,61,55,54,50,62,49,38,31,54,40,40,32,57,38,27,16
lbp.2D_firstorder_InterquartileRange,80,65,73,61,141,121,125,109,208,174,153,135,253,195,169,129,310,203,175,116
square_glrlm_LongRunHighGrayLevelEmphasis,103,79,88,72,220,180,194,166,344,284,269,225,494,354,350,245,611,405,363,246
wavelet.LHL_glszm_SizeZoneNonUniformity,5,3,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
gradient_gldm_GrayLevelVariance,4,4,4,4,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0
wavelet.HHL_firstorder_Range,2,2,2,2,5,5,4,4,14,12,8,8,12,9,8,6,6,2,3,0
log.sigma.5.mm.3D_glcm_Autocorrelation,4,4,3,3,1,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0
original_glrlm_GrayLevelVariance,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
exponential_glszm_HighGrayLevelZoneEmphasis,2,1,0,0,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0
wavelet.HHH_glcm_Imc1,4,3,4,3,4,2,3,2,5,4,2,1,2,1,0,0,0,0,0,0
wavelet.LLH_glcm_Idm,10,9,10,9,7,6,5,5,11,9,7,6,7,5,5,3,5,2,1,0
wavelet.HLH_glcm_MaximumProbability,13,11,11,10,6,5,6,5,7,4,6,4,5,2,2,0,1,0,1,0
log.sigma.5.mm.3D_glcm_JointAverage,7,4,3,3,4,3,3,3,7,4,2,0,1,0,0,0,0,0,0,0
original_glcm_Contrast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glszm_ZoneEntropy,18,10,8,5,19,18,16,16,29,23,19,17,30,26,21,18,34,28,25,21
log.sigma.3.mm.3D_firstorder_MeanAbsoluteDeviation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_glcm_Idm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_gldm_DependenceVariance,125,86,104,76,230,173,206,156,388,304,302,242,510,362,370,264,665,436,393,256
gradient_gldm_LargeDependenceLowGrayLevelEmphasis,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_glrlm_LongRunEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exponential_glcm_Id,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wavelet.LHL_ngtdm_Strength,72,62,58,54,99,86,87,75,125,98,95,74,160,109,104,71,223,153,119,87
log.sigma.3.mm.3D_glszm_GrayLevelVariance,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.m2_firstorder_RootMeanSquared,6,5,6,5,11,11,11,11,5,4,3,2,2,2,2,2,0,0,0,0
wavelet.HHH_glcm_Imc2,2,2,1,1,2,1,1,1,3,2,1,0,1,0,0,0,0,0,0,0
lbp.3D.m2_firstorder_InterquartileRange,22,13,18,9,35,26,32,24,23,16,16,11,41,28,33,22,35,17,27,13
wavelet.LLH_firstorder_MeanAbsoluteDeviation,90,78,80,72,143,122,129,112,193,160,147,121,283,208,186,137,399,247,208,135
wavelet.LHH_firstorder_Energy,12,7,11,6,10,9,7,6,3,1,1,0,1,0,1,0,0,0,0,0
log.sigma.5.mm.3D_gldm_DependenceNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_glrlm_RunPercentage,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_firstorder_Entropy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
gradient_glcm_ClusterTendency,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glszm_GrayLevelVariance,44,34,39,29,81,61,68,54,128,100,95,73,191,121,116,63,249,153,124,77
lbp.3D.k_glrlm_GrayLevelVariance,71,63,63,56,112,99,97,86,167,141,128,110,253,195,181,141,368,246,218,144
gradient_glszm_GrayLevelVariance,28,23,27,23,39,32,33,28,57,42,40,31,67,47,41,28,99,56,53,32
wavelet.LHH_glcm_Id,7,7,6,6,2,2,2,2,4,5,3,3,2,0,0,0,2,0,1,0
wavelet.HLL_glcm_DifferenceVariance,3,2,2,1,2,2,2,2,5,4,4,3,5,3,2,1,2,1,2,1
wavelet.LLH_firstorder_10Percentile,37,30,31,27,37,31,32,28,57,44,38,29,71,48,41,27,74,42,40,24
wavelet.HHL_glszm_ZoneEntropy,6,5,6,5,6,5,4,4,6,5,3,3,3,1,1,0,0,0,0,0
log.sigma.5.mm.3D_firstorder_Entropy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
wavelet.HHH_ngtdm_Complexity,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_glszm_SizeZoneNonUniformity,9,5,4,4,4,4,2,2,2,1,2,1,2,2,1,1,0,0,0,0
wavelet.LHL_firstorder_InterquartileRange,1,1,1,1,4,2,4,2,1,1,1,1,0,0,0,0,0,0,0,0
exponential_glrlm_LongRunLowGrayLevelEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_gldm_DependenceVariance,174,150,161,142,275,222,251,205,389,326,314,266,512,375,372,273,608,413,363,248
gradient_glrlm_ShortRunEmphasis,11,10,11,10,13,10,13,10,13,11,12,10,6,4,5,4,9,4,5,2
wavelet.HLL_glcm_MCC,61,44,55,42,84,56,70,50,106,70,64,42,108,51,61,25,107,51,50,27
wavelet.HHL_gldm_GrayLevelVariance,0,0,0,0,4,3,2,1,2,1,0,0,2,0,2,0,4,1,2,1
wavelet.HLH_glcm_SumAverage,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,0,2,0
logarithm_glcm_SumSquares,11,9,11,9,9,7,7,6,8,6,5,4,3,2,3,2,2,2,2,2
wavelet.HHL_glrlm_RunEntropy,25,20,24,19,38,35,34,31,45,36,37,29,70,51,48,34,62,37,31,20
log.sigma.5.mm.3D_glrlm_RunLengthNonUniformity,7,3,3,1,14,10,10,7,22,16,12,9,10,4,3,1,16,10,8,6
log.sigma.3.mm.3D_firstorder_Entropy,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
wavelet.HLL_glrlm_ShortRunEmphasis,1,1,0,0,3,2,3,2,2,2,1,1,0,0,0,0,1,1,0,0
wavelet.HHL_gldm_DependenceNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_firstorder_Maximum,10,9,9,8,14,11,11,9,15,12,9,8,25,13,13,5,34,17,13,6
wavelet.LLL_glrlm_ShortRunHighGrayLevelEmphasis,8,7,8,7,10,8,8,7,17,14,13,12,21,15,12,10,22,13,11,7
wavelet.LLL_glszm_SmallAreaEmphasis,200,175,181,161,341,283,304,254,399,326,314,264,482,347,336,239,572,364,339,223
lbp.3D.k_glcm_Idmn,5,2,3,2,12,8,11,7,22,17,14,9,17,12,7,5,29,19,17,12
log.sigma.5.mm.3D_glrlm_ShortRunHighGrayLevelEmphasis,4,4,4,4,6,6,6,6,4,4,3,2,3,2,2,1,10,4,6,3
wavelet.LHH_gldm_DependenceNonUniformityNormalized,96,80,80,69,131,110,110,95,195,161,145,119,241,171,173,124,276,181,167,112
wavelet.HLL_glcm_ClusterShade,16,11,15,10,12,10,11,10,5,5,4,4,5,5,5,5,1,1,0,0
log.sigma.5.mm.3D_gldm_DependenceNonUniformityNormalized,7,5,7,5,9,7,7,6,4,4,3,3,4,3,3,2,2,1,0,0
wavelet.LHH_glcm_InverseVariance,6,4,5,4,9,6,8,5,2,2,2,2,2,0,2,0,1,1,0,0
lbp.2D_glrlm_LongRunEmphasis,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glcm_Imc2,23,20,21,18,30,25,29,25,54,47,42,36,43,28,31,21,49,34,33,22
wavelet.LHH_glrlm_HighGrayLevelRunEmphasis,1,1,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_glszm_HighGrayLevelZoneEmphasis,1,1,0,0,3,3,3,3,1,2,1,1,2,0,1,0,1,1,1,0
square_glcm_ClusterProminence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_firstorder_Mean,17,14,17,14,17,15,14,13,21,15,12,9,20,14,13,9,15,9,10,6
square_glrlm_RunLengthNonUniformityNormalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_gldm_DependenceNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exponential_glszm_ZoneEntropy,90,74,70,59,155,132,123,105,260,213,209,179,345,260,247,188,469,332,273,199
log.sigma.5.mm.3D_glszm_ZoneEntropy,227,188,182,157,411,341,355,300,569,473,453,385,704,516,505,362,802,533,478,328
wavelet.HHH_firstorder_Entropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_ngtdm_Busyness,119,110,107,100,201,172,174,152,188,155,141,119,213,159,158,117,229,152,139,87
wavelet.LHL_gldm_SmallDependenceEmphasis,3,3,3,3,0,0,0,0,2,2,2,2,0,0,0,0,1,1,1,1
wavelet.HLH_glrlm_RunLengthNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_gldm_LowGrayLevelEmphasis,6,5,6,5,1,1,0,0,3,3,1,1,5,4,2,2,1,0,1,0
wavelet.LHL_gldm_LowGrayLevelEmphasis,15,14,12,11,32,27,24,22,20,15,13,10,18,13,10,8,18,11,5,3
wavelet.LLH_ngtdm_Strength,134,115,111,98,277,225,240,196,448,352,342,272,678,486,468,331,825,552,476,326
wavelet.LLL_glrlm_RunEntropy,7,5,7,5,21,20,17,16,26,22,21,19,27,20,22,15,29,16,18,9
exponential_glcm_ClusterTendency,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.HLH_glszm_SizeZoneNonUniformity,4,3,4,3,6,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_gldm_DependenceVariance,251,205,210,177,363,290,304,251,549,422,416,328,667,474,462,328,823,532,480,325
wavelet.HLH_firstorder_RootMeanSquared,13,8,10,7,10,7,10,7,17,9,13,5,30,23,15,13,10,4,3,1
square_glrlm_GrayLevelNonUniformity,27,25,27,25,33,30,30,27,37,31,28,23,12,6,4,2,18,8,9,3
wavelet.HHL_glcm_MaximumProbability,24,21,23,20,24,22,23,21,33,26,26,21,22,18,16,12,20,11,10,4
log.sigma.5.mm.3D_glcm_Idm,3,1,3,1,2,2,2,2,1,1,1,1,0,0,0,0,1,0,0,0
wavelet.LHL_gldm_LargeDependenceHighGrayLevelEmphasis,11,6,10,6,11,6,11,6,15,12,11,7,19,9,13,5,15,8,8,4
wavelet.HHH_firstorder_TotalEnergy,6,4,5,4,6,6,3,3,1,0,1,0,0,0,0,0,0,0,0,0
gradient_glszm_GrayLevelNonUniformity,53,43,42,35,93,82,83,74,115,90,92,72,137,97,95,66,155,105,81,56
wavelet.HLH_gldm_DependenceNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_gldm_LargeDependenceHighGrayLevelEmphasis,5,3,3,2,3,2,3,2,0,1,0,0,2,2,2,2,0,0,0,0
squareroot_glszm_ZonePercentage,38,34,35,32,85,72,73,62,125,109,94,83,146,111,104,76,164,116,86,65
wavelet.LHH_glrlm_LongRunHighGrayLevelEmphasis,1,0,1,0,4,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0
wavelet.LHL_gldm_DependenceNonUniformityNormalized,105,88,101,85,191,162,179,154,257,205,207,163,297,210,219,154,334,203,202,121
gradient_firstorder_Variance,7,6,7,6,11,8,10,7,3,2,2,2,1,0,0,0,0,0,0,0
original_firstorder_10Percentile,135,111,114,96,221,193,188,167,253,202,177,145,344,266,237,181,387,263,215,152
logarithm_glcm_DifferenceEntropy,0,0,0,0,2,2,1,1,2,1,2,1,0,0,0,0,3,1,1,0
wavelet.LLH_glcm_Imc2,88,77,75,69,152,129,137,117,206,174,154,131,288,217,204,156,346,233,194,134
wavelet.LLL_glrlm_RunLengthNonUniformity,9,7,8,6,12,8,10,7,11,6,8,4,5,3,4,3,5,2,4,1
wavelet.LHL_gldm_GrayLevelNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glrlm_LongRunEmphasis,27,24,25,23,37,29,29,22,38,31,23,19,22,16,15,11,27,15,15,10
wavelet.LHL_firstorder_Range,6,3,5,2,14,11,12,9,13,10,9,7,15,10,10,7,12,9,4,2
exponential_glcm_Imc2,1,1,1,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0
wavelet.HHH_glcm_ClusterProminence,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_gldm_SmallDependenceEmphasis,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_ngtdm_Contrast,2,1,2,1,5,4,5,4,3,3,2,2,4,2,3,2,6,4,3,2
original_glcm_DifferenceEntropy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_glszm_SmallAreaHighGrayLevelEmphasis,4,3,3,2,6,4,5,3,0,0,0,0,5,5,4,4,1,1,0,0
squareroot_gldm_DependenceNonUniformity,3,3,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_gldm_DependenceEntropy,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_glrlm_RunEntropy,98,82,80,70,138,113,120,100,182,156,134,119,228,181,162,129,247,176,143,103
wavelet.HHH_glcm_MaximumProbability,6,5,5,4,6,5,6,5,2,2,2,2,1,0,1,0,1,1,1,1
